id,Age,L_O_S,Dropped_Calls,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Dropped_calls_ratio,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,average cost min,Peak ratio,OffPeak ratio,Weekend ratio,Nat-InterNat Ratio,Connect_Date,Gender_F,Gender_M,tariff_CAT 100,tariff_CAT 200,tariff_CAT 50,tariff_Play 100,tariff_Play 300,Handset_ASAD170,Handset_ASAD90,Handset_BS110,Handset_BS210,Handset_CAS30,Handset_CAS60,Handset_S50,Handset_S80,Handset_SOP10,Handset_SOP20,Handset_WC95,Usage_Band_High,Usage_Band_Low,Usage_Band_Med,Usage_Band_MedHigh,Usage_Band_MedLow,Tariff_OK_High CAT 100,Tariff_OK_High CAT 50,Tariff_OK_High Play 100,Tariff_OK_OK,high Dropped calls_F,high Dropped calls_T,No Usage_F,No Usage_T,target
K308850,28.0,31.233333,1.0,698.0,1084.2,2.0,422.1,9.0,25.0,61.116941,28.293448,1.553295,211.05,2.777778,709.0,1531.3,2.159803,1592.416941,0.0007052186178,331.3,8.540129,28.293448,46.628531,196.628531,0.123478,0.708026,0.275648,0.016326,0.039912,9478,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K172210,24.0,26.066667,2.0,470.0,921.6,11.0,64.5,13.0,74.4,229.896059,0.0,1.960851,5.863636,5.723077,494.0,1060.5,2.146761,1290.396059,0.002024291498,-139.5,9.34512,0.0,68.968818,218.968818,0.169691,0.869024,0.06082,0.070156,0.216781,9323,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K146100,32.0,13.9,2.0,166.0,768.599999,44.0,295.5,24.0,62.400001,350.246029,0.0,4.63012,6.715909,2.6,234.0,1126.5,4.814103,1476.746029,0.004273504274,-73.5,8.411451,0.0,105.073809,255.073809,0.172727,0.68229,0.262317,0.055393,0.310915,8958,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K174280,23.0,22.633333,2.0,611.0,981.599999,31.0,75.900001,4.0,22.8,258.199844,0.0,1.606547,2.448387,5.7,646.0,1080.3,1.672291,1338.499844,0.001547987616,-119.7,9.543182,0.0,77.459953,227.459953,0.169936,0.908636,0.070258,0.021105,0.239008,9220,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K158600,30.0,26.7,1.0,172.0,406.8,139.0,408.9,1.0,4.8,209.517094,0.0,2.365116,2.941727,4.8,312.0,820.5,2.629808,1030.017094,0.001602564103,-979.5,13.403291,0.0,83.806838,161.746838,0.157033,0.495795,0.498355,0.00585,0.255353,9342,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K235500,50.0,15.233333,1.0,502.0,871.2,71.0,378.3,47.0,118.0,159.289573,13.710501,1.735458,5.328169,2.510638,620.0,1367.5,2.205645,1526.789573,0.0008064516129,167.5,8.185375,13.710503,61.497375,211.497375,0.138524,0.637075,0.276636,0.086289,0.116482,8998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K358500,46.0,53.333333,1.0,318.0,777.6,128.0,377.4,53.0,87.0,106.583363,3.414784,2.445283,2.948438,1.641509,499.0,1242.0,2.488978,1348.583363,0.001002004008,42.0,8.130435,3.414783,35.389792,185.389792,0.13747,0.626087,0.303865,0.070048,0.085816,10141,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K216570,32.0,26.433333,1.0,39.0,84.0,40.0,87.0,20.0,40.0,35.445064,0.0,2.153846,2.175,2.0,99.0,211.0,2.131313,246.445064,0.005050505051,-389.0,12.962085,0.0,14.178026,74.118026,0.300749,0.398104,0.412322,0.189573,0.167986,9334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K389070,44.0,53.633333,9.0,211.0,391.799999,255.0,509.7,34.0,64.500001,92.471203,0.0,1.856872,1.998824,1.897059,500.0,966.0,1.932,1058.471203,0.009,-834.0,11.328571,0.0,36.988481,114.928481,0.10858,0.40559,0.52764,0.06677,0.095726,10150,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K359560,14.0,52.733333,1.0,318.0,818.399999,99.0,245.399999,68.0,115.199999,98.897183,0.0,2.573585,2.478788,1.694118,485.0,1178.999997,2.430928,1277.89718,0.001030927835,-21.000003,8.470738,0.0,29.669155,179.669155,0.140598,0.694148,0.208142,0.09771,0.083882,10123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K235190,14.0,12.8,2.0,132.0,503.4,193.0,354.899999,11.0,28.199999,160.499328,30.593935,3.813636,1.83886,2.563636,336.0,886.499998,2.638393,1046.999326,0.002976190476,286.499998,10.678511,30.593934,78.743732,183.743732,0.175496,0.567851,0.400338,0.03181,0.181048,8925,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K395440,36.0,37.766667,0.0,17.0,548.399999,321.0,566.399999,25.0,60.600001,78.281842,0.0,32.258823,1.764486,2.424,363.0,1175.399999,3.238017,1253.681841,0.0,-624.600001,12.730985,0.0,31.312737,109.252737,0.087146,0.466565,0.481879,0.051557,0.0666,9674,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K311540,26.0,36.9,0.0,1124.0,1780.8,72.0,309.6,0.0,0.0,7.702231,84.224658,1.584342,4.3,0.0,1196.0,2090.4,1.747826,2098.102231,0.0,890.4,9.259472,82.446338,84.757007,234.757007,0.11189,0.851894,0.148106,0.0,0.003685,9648,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K400540,21.0,16.933333,13.0,28.0,529.2,167.0,331.8,17.0,30.599998,114.909498,31.887618,18.9,1.986826,1.8,212.0,891.599998,4.20566,1006.509496,0.03066037736,291.599998,10.935397,31.887618,66.360467,171.360467,0.170252,0.59354,0.37214,0.03432,0.12888,9049,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K396280,36.0,57.066667,2.0,87.0,405.600002,98.0,520.2,27.0,41.499999,95.362313,0.0,4.662069,5.308163,1.537037,212.0,967.300001,4.562736,1062.662314,0.004716981132,-832.699999,11.644164,0.0,38.144925,116.084925,0.10924,0.419311,0.537786,0.042903,0.098586,10253,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K181360,12.0,12.966667,1.0,456.0,847.800001,5.0,232.500001,9.0,39.0,217.797737,0.0,1.859211,46.5,4.333333,470.0,1119.300002,2.381489,1337.097739,0.001063829787,-80.699998,8.787188,0.0,65.339321,215.339321,0.16105,0.757438,0.207719,0.034843,0.194584,8930,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K225140,45.0,35.2,2.0,7.0,64.2,98.0,151.5,1.0,13.8,3.822926,0.0,9.171429,1.545918,13.8,106.0,229.5,2.165094,233.322926,0.009433962264,-370.5,10.594771,0.0,1.52917,61.46917,0.263451,0.279739,0.660131,0.060131,0.016658,9597,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K373260,49.0,30.366667,2.0,157.0,339.599999,0.0,0.0,30.0,61.0,22.391235,18.824998,2.163057,0.0,2.033333,187.0,400.599999,2.142246,422.991234,0.005347593583,100.599999,13.477284,13.558148,20.275518,103.675518,0.245101,0.847728,0.0,0.152272,0.055894,9452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K207790,20.0,52.966667,1.0,218.0,463.799999,32.0,459.599999,30.0,115.799999,243.855368,0.0,2.127523,14.3625,3.86,280.0,1039.199997,3.711429,1283.055365,0.001785714286,-760.800003,12.265012,0.0,97.542147,175.482147,0.136769,0.446305,0.442263,0.111432,0.234657,10130,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K372390,29.0,33.433333,1.0,176.0,297.599999,33.0,69.599999,39.0,78.0,18.750655,16.966092,1.690909,2.109091,2.0,248.0,445.199998,1.795161,463.950653,0.002016129032,145.199998,11.684636,16.966091,22.591288,105.991288,0.228454,0.668464,0.156334,0.175202,0.042117,9544,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K286360,15.0,23.566667,1.0,267.0,416.399999,18.0,102.0,0.0,0.0,79.169223,0.0,1.559551,5.666667,0.0,285.0,518.399999,1.818947,597.569222,0.001754385965,-81.600001,13.032407,0.0,23.750767,128.750767,0.215457,0.803241,0.196759,0.0,0.152718,9248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K390310,37.0,23.033333,5.0,166.0,316.200001,221.0,495.9,4.0,75.6,83.929872,0.0,1.904819,2.243891,18.9,391.0,887.700001,2.270332,971.629873,0.006393861893,-912.299999,10.192633,0.0,33.571949,111.511949,0.114768,0.356201,0.558635,0.085164,0.094548,9232,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K202960,19.0,9.733333,11.0,366.0,1413.6,88.0,155.099999,9.0,19.0,317.43178,36.644329,3.862295,1.7625,2.111111,463.0,1587.699999,3.429158,1905.131779,0.01187904968,387.699999,9.451723,36.644329,131.873863,281.873863,0.147955,0.890345,0.097688,0.011967,0.199932,8833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K101060,50.0,41.966667,2.0,9.0,9.701091,74.0,73.697,2.0,4.694076,14.951741,0.0,1.077899,0.995905,2.347038,85.0,88.092167,1.036378,103.043908,0.01176470588,-511.907833,7.202487,0.0,5.980696,65.920696,0.639734,0.110124,0.83659,0.053286,0.169728,9800,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K251170,19.0,10.133333,9.0,36.0,870.0,15.0,105.0,18.0,49.8,81.462641,0.0,24.166667,7.0,2.766667,69.0,1024.8,14.852174,1106.262641,0.0652173913,-175.2,9.244731,0.0,24.438792,174.438792,0.157683,0.848946,0.102459,0.048595,0.079491,8845,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K284510,26.0,35.733333,2.0,341.0,530.400001,106.0,347.699998,3.0,13.8,95.689735,31.953871,1.555425,3.280189,4.6,450.0,891.899999,1.982,987.589734,0.002222222222,291.899999,10.946855,31.95387,60.66079,165.66079,0.167743,0.594686,0.389842,0.015473,0.107288,9613,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K233280,39.0,14.366667,1.0,143.0,334.800001,176.0,292.199999,10.0,23.400001,164.830295,5.114391,2.341259,1.660227,2.34,329.0,650.400001,1.9769,815.230296,0.001519756839,50.400001,10.147601,5.114391,54.56348,159.56348,0.195728,0.51476,0.449262,0.035978,0.253429,8972,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K236260,27.0,13.4,2.0,555.0,943.8,27.0,321.0,10.0,16.5,20.078775,7.059261,1.700541,11.888889,1.65,592.0,1281.3,2.164358,1301.378775,0.001689189189,81.3,8.682978,7.059261,13.082894,163.082894,0.125315,0.736596,0.250527,0.012878,0.015671,8943,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K325300,25.0,38.133333,2.0,92.0,1238.399999,92.0,444.0,13.0,35.399999,31.797706,44.554673,13.46087,4.826087,2.723077,197.0,1717.799998,8.719797,1749.597704,0.005076142132,517.799998,8.604611,44.554673,54.093985,204.093985,0.116652,0.720922,0.25847,0.020608,0.018511,9685,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K413600,23.0,49.6,15.0,176.0,323.400001,64.0,340.2,1.0,30.0,163.777664,13.408443,1.8375,5.315625,30.0,241.0,693.600001,2.878008,857.377665,0.03112033195,93.600001,14.32526,13.408443,78.919509,138.859509,0.161958,0.466263,0.490484,0.043253,0.236127,10029,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K413900,32.0,36.466667,12.0,10.0,64.199999,64.0,450.0,24.0,66.6,15.319332,0.0,6.42,7.03125,2.775,98.0,580.799999,5.926531,596.119331,0.0612244898,-19.200001,7.210744,0.0,6.127733,66.067733,0.11083,0.110537,0.774793,0.114669,0.026376,9635,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K222910,30.0,11.2,1.0,95.0,230.399999,64.0,230.399999,16.0,25.8,26.232945,0.0,2.425263,3.6,1.6125,175.0,486.599998,2.780571,512.832943,0.002857142857,-113.400002,14.46979,0.0,10.493178,70.433178,0.137341,0.47349,0.47349,0.053021,0.053911,8877,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K131090,29.0,36.433333,3.0,449.0,832.2,86.0,371.1,56.0,141.6,182.906728,11.728077,1.853452,4.315116,2.528571,591.0,1344.9,2.275635,1527.806728,0.002538071066,144.9,8.09391,11.728076,66.600094,216.600094,0.141772,0.618782,0.275931,0.105287,0.136,9634,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K180680,21.0,12.0,2.0,615.0,1492.2,104.0,330.599999,0.0,0.0,552.210549,56.72188,2.426341,3.178846,0.0,719.0,1822.799999,2.535188,2375.010548,0.001390820584,622.799999,9.093153,56.632159,222.295324,372.295324,0.156755,0.818631,0.181369,0.0,0.302946,8901,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K308820,32.0,50.8,0.0,524.0,855.0,41.0,135.899999,1.0,36.0,48.214503,0.0,1.631679,3.314634,36.0,566.0,1026.899999,1.814311,1075.114502,0.0,-173.100001,9.163015,0.0,14.464351,164.464351,0.152974,0.832603,0.13234,0.035057,0.046952,10065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K252190,16.0,20.366667,0.0,2.0,328.8,33.0,78.3,1.0,23.4,37.052141,16.492108,164.4,2.372727,23.4,36.0,430.5,11.958333,467.552141,0.0,130.5,12.637631,16.492108,27.60775,111.00775,0.237423,0.763763,0.181882,0.054355,0.086068,9152,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K179790,15.0,49.9,1.0,626.0,1489.2,25.0,250.2,11.0,94.0,424.200853,57.394318,2.378914,10.008,8.545455,662.0,1833.4,2.769486,2257.600853,0.0007552870091,633.4,9.061307,57.394318,184.654574,334.654574,0.148235,0.812261,0.136468,0.051271,0.231374,10038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K189150,21.0,30.733333,0.0,246.0,1066.2,10.0,206.7,4.0,16.0,188.245593,8.12198,4.334146,20.67,4.0,260.0,1288.9,4.957308,1477.145593,0.0,88.9,9.136085,8.12198,64.595657,214.595657,0.145277,0.827217,0.160369,0.012414,0.146051,9463,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K361790,28.0,19.666667,2.0,326.0,929.4,299.0,451.2,37.0,89.0,39.976153,22.004981,2.85092,1.50903,2.405405,662.0,1469.6,2.21994,1509.576153,0.001510574018,269.6,8.162085,22.004981,33.997827,183.997827,0.121887,0.632417,0.307022,0.060561,0.027202,9131,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K218880,33.0,38.833333,9.0,28.0,57.0,13.0,38.099999,37.0,101.4,61.451001,0.0,2.035714,2.930769,2.740541,78.0,196.499999,2.519231,257.951,0.05769230769,-403.500001,10.801527,0.0,24.5804,84.5204,0.327661,0.290076,0.193893,0.516031,0.312728,9706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K319210,18.0,50.3,1.0,138.0,990.0,21.0,151.2,23.0,43.8,0.716056,0.0,7.173913,7.2,1.904348,182.0,1185.0,6.510989,1185.716056,0.002747252747,-15.0,9.177215,0.0,0.214817,150.214817,0.126687,0.835443,0.127595,0.036962,0.000604,10050,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K400480,39.0,31.766667,12.0,99.0,487.8,5.0,194.1,0.0,0.0,103.23023,12.790433,4.927273,38.82,0.0,104.0,681.9,6.556731,785.13023,0.05769230769,81.9,12.153542,9.953751,40.92282,145.92282,0.185858,0.715354,0.284646,0.0,0.151386,9494,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K299990,40.0,10.866667,1.0,158.0,456.0,39.0,134.4,5.0,22.2,57.913668,1.567904,2.886076,3.446154,4.44,202.0,612.6,3.032673,670.513668,0.002475247525,12.6,12.443683,1.567904,18.942004,123.942004,0.184846,0.744368,0.219393,0.036239,0.094537,8867,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K123600,28.0,35.2,2.0,581.0,960.0,33.0,70.200001,4.0,21.0,321.625751,0.0,1.652324,2.127273,5.25,618.0,1051.200001,1.700971,1372.825752,0.001618122977,-148.799999,9.56621,0.0,96.487725,246.487725,0.179548,0.913242,0.066781,0.019977,0.305961,9597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K130150,44.0,30.766667,0.0,298.0,853.2,32.0,562.8,18.0,42.0,373.039153,20.448888,2.863087,17.5875,2.333333,348.0,1458.0,4.189655,1831.039153,0.0,258.0,7.925926,20.448889,132.360635,282.360635,0.154208,0.585185,0.386008,0.028807,0.255857,9464,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K215280,58.0,10.066667,11.0,0.0,0.0,18.0,53.100001,29.0,48.5,57.292222,0.0,0.0,2.95,1.672414,47.0,101.600001,2.161702,158.892223,0.1170212766,-498.399999,5.0,0.0,22.916889,82.856889,0.521466,0.0,0.522638,0.477362,0.5639,8843,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K197250,13.0,36.1,1.0,236.0,1095.0,12.0,143.100001,21.0,41.5,227.313615,7.38583,4.639831,11.925,1.97619,269.0,1279.600001,4.756877,1506.913616,0.001858736059,79.600001,9.278681,7.38583,75.579915,225.579915,0.149697,0.855736,0.111832,0.032432,0.177644,9624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
K417070,58.0,39.866667,12.0,17.0,333.0,78.0,423.0,9.0,63.0,224.64075,0.0,19.588235,5.423077,7.0,104.0,819.0,7.875,1043.64075,0.05769230769,-981.0,11.351648,0.0,89.8563,167.7963,0.16078,0.406593,0.516484,0.076923,0.274287,9737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
K199730,21.0,46.766667,1.0,388.0,1894.2,258.0,453.900001,19.0,35.0,522.921973,106.174178,4.881959,1.759302,1.842105,665.0,2383.100001,3.583609,2906.021974,0.0007518796992,1183.100001,8.974235,106.174177,263.050769,413.050769,0.142136,0.794847,0.190466,0.014687,0.219429,9944,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
